Tumor Size,Cell Density,Anomaly
5.261866719247759,59.553052085705104,0.0
5.386325586084147,50.884068862918475,0.0
4.888331126350749,64.77530081055262,0.0
2.1218431770514377,38.58310885866495,0.0
4.960229186826175,48.06340540720282,0.0
5.09034531491154,42.831776793971954,0.0
8.69486316872793,31.3346338292694,0.0
4.711458552828316,49.17319314157301,0.0
5.452321013500419,48.78252491616716,0.0
4.947932345442135,65.13449743242131,0.0
3.246982943570702,56.30811684554777,0.0
6.71423422177253,39.758131756707954,0.0
6.127899549030161,68.54092566334188,0.0
6.18654792056457,62.21033695525353,0.0
3.635918817807892,55.82097703468616,0.0
7.104191466404149,47.73515901150168,0.0
2.8972234058115784,40.405607632765204,0.0
5.880285640700405,46.27793223928947,0.0
8.285683438714969,60.88748619704186,0.0
3.514195512303967,68.84586305934609,0.0
4.150553405595842,65.43243528272188,0.0
5.1494770476314615,45.11150578213726,0.0
4.244786518825701,38.80382566710989,0.0
2.6740048534008007,51.40886246911204,0.0
5.102844462209041,32.31560634437149,0.0
3.4065444294108427,53.23167714184781,0.0
5.710388645952772,48.52397413701331,0.0
3.620863648649295,45.33963498131758,0.0
7.324901607526309,34.05296932733204,0.0
3.825120061495644,55.136001065697165,0.0
4.516907725691486,44.672991603380886,0.0
6.220275826054505,38.30083164289712,0.0
3.153703525349067,21.277377867183507,0.0
5.341189901906194,49.724850949493636,0.0
6.960714131423642,67.72251596669744,0.0
2.5887751481581587,66.6125921454787,0.0
5.276950787798456,45.429037434137285,0.0
5.389824191372635,43.97787939638219,0.0
6.172734307665966,54.68774256075024,0.0
3.144573933682877,40.016145608117085,0.0
3.0193150803735858,53.01791899819466,0.0
5.782912348425347,57.660802783846904,0.0
5.445477009849779,62.26933223884308,0.0
5.375739275518815,48.99845923520047,0.0
5.519672314245463,47.96326249823034,0.0
3.979962917632264,41.22017413243439,0.0
5.348380545741505,41.7311964596014,0.0
5.439608709948022,47.73521108098473,0.0
3.928472872960448,53.67365506816178,0.0
7.798661766717135,59.13584626233249,0.0
5.710749381367681,41.96821049319655,0.0
3.213044754196027,64.92688568959522,0.0
5.984830412950744,47.28876398957431,0.0
3.537977494659018,49.78632705651564,0.0
6.1806269056136784,42.527883208521764,0.0
6.737893368511106,25.757597397270583,0.0
3.7689765224724345,58.8404539636105,0.0
6.445064193866482,57.36843897092433,0.0
5.619171390404747,47.18672442881787,0.0
6.233090239991735,50.66990717224872,0.0
7.845189473980922,55.15939217704099,0.0
4.631917825995695,34.374541431134574,0.0
3.8693957534637655,44.70947322653705,0.0
3.665728355561715,57.94264679621827,0.0
3.776284572551843,37.45710576830751,0.0
4.884347435878844,52.935579321666296,0.0
5.511727962224966,36.43418195376595,0.0
5.415036198995028,54.66429982433527,0.0
6.240774873554036,49.643585177025166,0.0
5.0195028378168605,33.848681840944906,0.0
7.1803011157359755,61.64739354457171,0.0
4.603014750143066,42.65408423201951,0.0
9.080253749884427,41.89747562985619,0.0
5.938501021647509,52.00569197230943,0.0
3.7142636653755763,61.48637349428715,0.0
3.3936612529083314,39.841781810216034,0.0
5.723708622864778,50.61679849847972,0.0
4.664805822011224,54.28816500330573,0.0
6.071000741138138,56.93105607263144,0.0
5.709856436860317,51.76441555277225,0.0
4.890756631014691,46.329721609166775,0.0
3.7298094228973926,41.724097793512804,0.0
2.727729162971203,50.86143883046375,0.0
4.330227571899468,39.27860988014393,0.0
6.284598191485209,20.78649516505393,0.0
5.321140616195306,54.365598041576675,0.0
3.131391831932018,59.039348410861955,0.0
5.259771388776773,26.370675644581617,0.0
5.577976069593255,39.90269295290062,0.0
3.6742138456983007,56.191542610051975,0.0
5.230587658918292,70.574954697117,0.0
5.087313077669,50.20793707675408,0.0
3.2855445532540655,42.71997058770866,0.0
5.536681040522425,48.1710355889516,0.0
5.841176789552351,63.74876419148185,0.0
6.624576864762916,43.54035820875465,0.0
6.5807030780523545,42.00807993349746,0.0
2.9334959480643636,45.17256477817968,0.0
3.593262440127316,40.466713917412875,0.0
5.77255290081299,51.22670315994795,0.0
5.770678926368313,66.2467845846956,0.0
5.772571529459071,53.23079273116029,0.0
10.779097235982082,47.47646497873713,0.0
5.85633576603975,47.08188731084456,0.0
6.703348460270899,34.36809191303343,0.0
6.431002645239803,58.83109777147159,0.0
5.977086876958697,49.22162802987198,0.0
4.527096133039482,48.19520086409374,0.0
6.138453830739901,81.93107567844861,0.0
3.8407621781936423,52.98752908365686,0.0
4.644772089889987,42.48208949904816,0.0
4.2719546782563445,45.736424037944566,0.0
5.122811209079484,61.48445709196755,0.0
8.471987850010263,51.13270410537764,0.0
2.199102211112378,35.61722021682633,0.0
6.02939028556177,59.19228934575204,0.0
2.5809261932155225,43.31855914461006,0.0
4.29210220131585,68.73297776217545,0.0
6.633425895451049,60.80048065714649,0.0
5.096420028643194,45.52678104341249,0.0
3.3833828331060407,62.81016361735113,0.0
3.9270444361100476,50.678555105274036,0.0
6.019396623402014,58.52773675122219,0.0
3.904450052424295,54.84732817294475,0.0
5.324687884372962,41.536433450091266,0.0
5.06835775985572,43.56450167682538,0.0
4.022599478591275,60.29960817581161,0.0
8.215916133987989,46.65224667893459,0.0
5.950878533477017,45.96351536758003,0.0
1.962286120013589,40.44877420650647,0.0
5.279681472154142,54.235990655934614,0.0
4.007320302847418,70.62524919243145,0.0
6.278650002194336,39.32467085745727,0.0
3.811218892350949,50.24219456672758,0.0
4.827895337799651,64.12220555415429,0.0
5.757480918470685,49.203586087542845,0.0
6.298632791255182,54.52371796249734,0.0
3.1995553894163358,39.376064718531204,0.0
4.498248146238577,54.28307097207649,0.0
4.287582033258566,48.12855734995451,0.0
4.020006151139432,59.85729995679863,0.0
7.6481813604216455,61.87386051564751,0.0
5.607472566441434,75.89563642018614,0.0
3.1086740684974323,55.796331732135755,0.0
6.376792920582164,53.257963165821664,0.0
8.18323429551895,51.94384301577336,0.0
6.54869789082672,46.46833707189312,0.0
2.7209450510689797,53.38483843461691,0.0
4.273648890700623,47.04598589860971,0.0
6.900366723779934,51.68460976269614,0.0
3.938495801571829,63.1759753560796,0.0
5.665729142219343,39.934574347203586,0.0
6.161951080144005,61.39878561129045,0.0
3.6096042926328753,63.17115067339866,0.0
4.9107119659073,48.81931473008921,0.0
0.1380989898963909,28.781451009914054,0.0
3.463418537998565,43.921780129055676,0.0
4.62114777291026,62.96994546561109,0.0
3.1283252270527258,49.77131937701118,0.0
7.448616955897453,40.00697767705089,0.0
2.854787933059051,44.95225078771782,0.0
4.339933269954525,58.40620026504553,0.0
5.196110865929137,55.4673356820138,0.0
7.161909933599173,47.61067900830306,0.0
2.8462067732308407,46.33175588185313,0.0
6.744745628232439,46.08241850956178,0.0
5.015349591529381,40.77589815501497,0.0
3.527737023428074,66.15375689469442,0.0
5.693155211394906,46.7767953078866,0.0
5.298589543360205,62.17158520825497,0.0
4.099674684261808,65.21316051922452,0.0
5.1047031274850285,59.9831089814796,0.0
4.42202960470736,45.683796872819514,0.0
5.170276017876872,54.037300903366095,0.0
5.99319601178157,49.758043936090836,0.0
7.379025224218028,40.96298139269872,0.0
3.1432767517597267,53.24359281721603,0.0
8.1995500619844,38.20960208840198,0.0
2.0718683007162473,61.87679388461564,0.0
4.772322357446625,45.35382702701607,0.0
5.882475809726865,52.01159655872839,0.0
5.421487801602549,52.83287871546142,0.0
4.065950720269109,47.410950262959226,0.0
4.687816624464087,55.86693801475275,0.0
4.2604985980117505,45.25096343377476,0.0
4.115952864583683,58.71297297457244,0.0
6.2744031455315366,36.54020319753251,0.0
5.535523228947571,51.26379579546412,0.0
3.960635607109019,69.38928999058285,0.0
6.349399813149876,39.99668675394425,0.0
5.460949281314914,43.222550294751485,0.0
6.21929317825844,55.13907849658915,0.0
5.944443262885418,51.79581781939598,0.0
3.7565074836168915,53.50630099273559,0.0
4.159728439704546,54.891871301476634,0.0
6.120940407684893,56.3472146856177,0.0
5.915555398150198,61.09699841956223,0.0
4.968647609053778,54.098186569285126,0.0
5.175991074963173,47.58742345381457,0.0
6.916497343682638,56.72573701202731,0.0
4.112642916746255,68.99881934895215,0.0
5.820646071755057,48.67366253617426,0.0
4.6967110213491585,40.254706953293585,0.0
4.67347819515917,61.07080669286972,0.0
6.648165277980786,48.796188360464015,0.0
6.238124523482044,28.273304539859637,0.0
6.220264454000958,58.47421677150422,0.0
6.958218210731493,44.64671814046077,0.0
5.031505762449139,49.094667176958396,0.0
6.022929456942446,53.319803305690144,0.0
4.534599865109816,51.904996797790666,0.0
5.486249528732663,57.0945181713904,0.0
4.804785418448473,45.645136294301565,0.0
5.1454939474890775,55.131057981760826,0.0
5.89273553815537,47.40453322416083,0.0
3.7726689751497915,57.38810480887503,0.0
8.138580913528191,56.153674840130535,0.0
3.490973927750447,40.645612979554045,0.0
3.1787170808184015,60.85982116175032,0.0
6.737166310250101,44.64036554885952,0.0
6.187494040944404,58.08057798281145,0.0
5.936179725578233,53.67287313401341,0.0
5.94251826389642,68.38183676795123,0.0
4.981629840729628,47.76534017628148,0.0
3.654118442771253,46.506832038818025,0.0
5.113706837290589,49.805803941122676,0.0
3.9842574327318325,46.968202171657246,0.0
6.462679600126627,57.9994190194205,0.0
4.779413927746792,33.83689391563412,0.0
3.7617542048112327,39.46317580853646,0.0
4.51792123752051,39.32197078420807,0.0
5.6193971814134365,59.50307591973576,0.0
4.154413170794038,67.10613372581925,0.0
3.7666694066503528,48.955507814625285,0.0
5.365530817237868,48.311782768099896,0.0
5.367449856663084,50.700521631131814,0.0
4.239585236943306,61.61878302608191,0.0
4.2934425415725155,40.72646865809426,0.0
5.348074906036454,52.38368982734785,0.0
2.827873487754014,59.7519762978243,0.0
2.8888043384351674,55.01094169939845,0.0
3.922333668121346,51.89581616598743,0.0
4.6798292724322295,60.01046092567141,0.0
5.466361348397007,22.96767707000763,0.0
7.213034325424328,56.77875319530908,0.0
6.286489434803029,43.45924316872576,0.0
4.7600922050548595,31.693671031435432,0.0
4.971475688145967,55.11202599524981,0.0
3.4962059530432867,63.73658545162958,0.0
4.972230296011415,48.62551485372308,0.0
4.567012041619792,59.528745472029385,0.0
5.484077840507134,66.12278257988646,0.0
3.7591535846715156,63.14914453584048,0.0
5.779019771361758,66.39964529371393,0.0
7.299108369503866,57.42127491071892,0.0
4.8368597773147135,50.754336389015926,0.0
5.602567583148412,33.980341881028316,0.0
6.035215987566669,47.53937511870051,0.0
4.398169292171246,41.567534046838084,0.0
5.336138722715625,71.70942717497815,0.0
5.0188886011726925,48.24114187567663,0.0
5.146514147823248,51.23204806784486,0.0
3.8404853242168002,55.51485376040468,0.0
5.036765261388414,50.436024463724536,0.0
5.746997436868175,66.95051040430752,0.0
7.176715411692562,43.77350638265548,0.0
6.43890623912781,51.94607455237243,0.0
8.229773686267334,42.57529414301952,0.0
3.848978655667926,36.79977488779294,0.0
6.308480955081017,43.882309090947146,0.0
5.2750130086075275,49.62963202951588,0.0
8.28470439982651,45.7069777548274,0.0
3.787552571967273,43.07579020126144,0.0
3.740417236728836,35.93682536328166,0.0
4.1009110318339665,49.16894427371305,0.0
1.8141564135352897,34.952796259689975,0.0
4.211367467478858,57.60055963689602,0.0
3.861301007669453,50.824397529345035,0.0
5.225590679714312,35.4244850053507,0.0
5.512633963665739,46.907909229501364,0.0
7.814256258823829,42.478435944094166,0.0
6.425635757279076,53.1917451041918,0.0
4.134644516506396,63.40450446023144,0.0
3.6523779929774634,31.248275303542556,0.0
5.737878757259758,51.150260791474174,0.0
3.019650189469037,48.398672044333594,0.0
7.747188148781531,56.713400764504655,0.0
6.769160181081931,52.131966282376894,0.0
4.296236521842943,42.48030668261181,0.0
2.430298206363684,46.80946064333382,0.0
7.0308085612481195,42.03974143196511,0.0
4.828190232121073,60.76007138598598,0.0
6.856724467960193,50.21311648671942,0.0
2.6083585118084494,69.01190685753008,0.0
4.1009374655693405,49.39339186185379,0.0
5.007865549577275,42.91593233089537,0.0
5.070470890647113,34.862856073871725,0.0
4.324901792781135,31.96860323744055,0.0
5.934274898521248,34.158640569945106,0.0
3.3985693559261083,52.67126651011483,0.0
4.7864307724680595,55.08725023229934,0.0
5.180443447567848,34.188092979678665,0.0
5.771658251088123,58.950383140761154,0.0
6.067422317133335,45.1693894831656,0.0
3.3130368622431963,51.467930119855495,0.0
2.6988287438965664,66.12220628255425,0.0
6.916515232847764,58.96839315865532,0.0
5.498471017969387,47.314693520941674,0.0
3.8772701951651696,41.08807774584713,0.0
7.326727963283784,28.48184598670695,0.0
5.173511951439288,42.8084668075758,0.0
6.768945776095739,47.88869761172305,0.0
5.101277722115164,40.12820472848816,0.0
8.09112188732298,48.68743032907695,0.0
7.633011263664807,50.768518829587684,0.0
4.62655377728139,47.751440181919214,0.0
6.457356426431533,43.4999741917654,0.0
5.968063924377722,51.68654671966728,0.0
7.052947336298523,54.41940649569409,0.0
3.5526148091298433,39.096009225571535,0.0
6.029077189997659,64.10932379746271,0.0
6.587636730274381,49.014118677157384,0.0
2.3618907703653287,50.188496229448475,0.0
3.2251122310013374,57.08214423256557,0.0
1.941151733359849,52.332161312635016,0.0
4.595889748333163,59.53136633913245,0.0
6.076313383693943,52.87124165201824,0.0
7.253535578144042,43.87562625359562,0.0
5.1111421706296625,53.61503525206102,0.0
7.442923318356938,38.56273792679338,0.0
2.929847812677663,51.085597057765234,0.0
2.444926340967268,49.66770009355539,0.0
4.916678451655072,47.918831427274604,0.0
5.576098173408961,48.71462488561069,0.0
4.95095787785886,31.18150954502361,0.0
1.898836849940185,44.512750922590385,0.0
4.8663199407308175,50.928449011411146,0.0
3.04329574924272,51.598563919974005,0.0
6.004508823245057,39.72324859074042,0.0
5.549897369145272,62.65707840864701,0.0
3.590180320508967,41.33825151785499,0.0
4.22919962399496,59.69457200526737,0.0
3.4111797171665725,54.27194361871685,0.0
4.905981354090242,43.53772690156197,0.0
6.432713480751858,67.75310892609512,0.0
3.5214109304966845,38.0636316824352,0.0
5.756069773276766,59.191541736100014,0.0
4.204613572441339,60.005823180429786,0.0
3.810690751606484,43.293797909233554,0.0
4.839454460068163,63.92465300064329,0.0
3.447136516370939,47.49953485401047,0.0
4.169526041979227,52.88693629279857,0.0
3.203183161116727,52.603218387712204,0.0
7.947087699374584,48.65691258529452,0.0
5.052895327957593,58.10808273159782,0.0
3.9504117380111214,57.93488720552213,0.0
5.320969866101333,32.51468026761819,0.0
4.831507925463756,63.043402428781526,0.0
4.668545600700165,33.37508011964326,0.0
5.9212500500651375,60.32546204341657,0.0
6.136261565070958,61.26705136827583,0.0
4.204248278584209,39.09033569784802,0.0
4.13627263903298,45.891857120454155,0.0
4.587422454272534,38.94295331514064,0.0
1.547118252896623,47.850789697112646,0.0
2.7272134067021714,46.919657158142584,0.0
7.050311401166788,57.796605322693395,0.0
7.467451570251925,63.10308746119608,0.0
4.626445940665432,63.95683810789956,0.0
5.864835444583649,44.37831973421698,0.0
5.466875231815304,47.90778126255472,0.0
9.618321212682856,33.1656180777905,0.0
6.679362367151866,41.94129933503811,0.0
4.80812361277885,59.64851633097457,0.0
3.5666893390993613,66.15582823548232,0.0
2.5903305196136412,37.65651128120078,0.0
5.305195453800835,44.075357408471056,0.0
3.865473882073545,49.73594243041073,0.0
2.866619435603489,52.80161158819607,0.0
4.03014067363621,41.90396480078354,0.0
3.3776779945784074,54.24061044464089,0.0
7.530712452608848,45.26160652929084,0.0
6.322459635424176,49.855477291217206,0.0
4.988041038025074,55.462842480037,0.0
7.2199162083350386,50.064222698109376,0.0
5.116052461471427,45.63614109473431,0.0
3.7080736980076043,48.90390196074169,0.0
7.284686115904486,49.11637040794665,0.0
5.8083650655269885,46.29988970117872,0.0
3.4441307685103153,47.41203937332897,0.0
4.714491982874588,65.98647170504717,0.0
3.686572619922864,55.60919447941239,0.0
2.925800403553496,47.045196819708394,0.0
6.3892663212974625,56.969544045107355,0.0
7.864124960705196,46.6618051024399,0.0
2.9021486392712883,61.73124637586641,0.0
5.844453855035856,53.69642192198094,0.0
4.024036146317259,48.92697855995771,0.0
4.269311924352956,54.477169258102776,0.0
4.111409113641696,34.291238479315005,0.0
3.704013845480276,38.73232531090195,0.0
5.072782441917241,38.060749936009444,0.0
3.7535748253834433,51.429430947637066,0.0
5.405685238669758,67.32514999485092,0.0
4.924642835826295,72.31300146192632,0.0
4.641577929700386,56.380511014407574,0.0
3.6386545069376033,55.00844474944457,0.0
4.134843004147501,31.98942265847261,0.0
6.133086838738635,44.57326200265978,0.0
5.751375781436571,42.12216248091761,0.0
3.533667132802173,43.79152401748884,0.0
5.148998458143839,48.318561814152105,0.0
6.127080685057684,45.27909422302873,0.0
2.4958920783179424,30.207001896242122,0.0
5.815040288569903,57.47910256117534,0.0
4.00606436158123,39.27256974260193,0.0
5.855898002889739,52.39246864111149,0.0
3.855111265186225,70.74082669749973,0.0
2.2926768490032217,40.80615408413577,0.0
2.558686343175256,24.697124772536704,0.0
5.072127419992073,47.139957781198895,0.0
5.389583752582222,61.00959634998571,0.0
3.6435250623433872,69.58347454220593,0.0
5.957888688166061,37.70450405547583,0.0
2.5077199065965603,54.966992232365214,0.0
4.900880302029025,45.34689543219947,0.0
3.1834757003563148,48.94051645695864,0.0
4.022245838296762,76.44343347017035,0.0
5.071098006974621,34.970296716048466,0.0
3.7093799520740713,52.537396614945735,0.0
4.423166683655262,54.676931717654334,0.0
6.509439213821661,60.857863249393475,0.0
4.134662195715277,50.97983153470896,0.0
6.2535381680977125,53.08050539504102,0.0
3.305439718013573,46.08351432578209,0.0
5.794706266872924,52.69126941245107,0.0
7.1623529309868506,46.5680772450259,0.0
1.292533249809066,56.21571889856051,0.0
3.804657116794285,46.30389663956366,0.0
5.86560819077081,53.77100393902187,0.0
4.695431920935511,49.707371863150215,0.0
5.556718810056963,61.26050250772168,0.0
4.094022219926269,49.48606276411514,0.0
5.12988468120935,32.26967531793119,0.0
4.766484146911881,62.619215007139914,0.0
6.751673092489711,40.94267699137381,0.0
5.381631264951819,43.4623366135118,0.0
5.506403993112803,44.04338705956508,0.0
4.382184550816299,63.74438093170817,0.0
4.26859066389126,28.643257860213044,0.0
4.351162718270569,81.37748533659993,0.0
5.591678213567445,60.56056809066052,0.0
4.368523278769605,52.2323891412916,0.0
5.434662285344619,49.451059993837134,0.0
8.113101197968158,52.85554074857657,0.0
6.306687055147538,55.211224283793385,0.0
4.510964701748239,56.45215585950057,0.0
6.8018208832459175,55.55604466003449,0.0
4.387886940467673,50.895806812552486,0.0
1.9428131972332192,48.02661579692674,0.0
3.487870533623894,48.487267163464885,0.0
2.1938121184612163,48.05091719647319,0.0
4.4727297739380365,61.337700968670646,0.0
5.027627568784328,55.935567222808615,0.0
7.514655968412924,20.596113653357197,0.0
5.490391060646244,56.55900776529761,0.0
4.6713492067867035,51.94736194718775,0.0
6.2441083717752335,49.81291243554102,0.0
1.683297036488172,46.11481546911114,0.0
5.353421837162849,61.24112719986013,0.0
6.15629779083045,59.475264621228575,0.0
2.782120631330238,42.27122332176391,0.0
6.715631064810394,54.07052287124535,0.0
5.5077446112416215,40.28343265458714,0.0
4.377068129148798,36.203818352110694,0.0
5.949172799159427,43.73282775410035,0.0
8.406039286706594,58.62393472382759,0.0
5.272799382587743,59.53125045376087,0.0
5.372330879450504,55.130854200972934,0.0
4.310958650689634,57.25095786847997,0.0
3.7252334458028122,55.16178287114958,0.0
6.245503724816368,43.585184047770476,0.0
3.7158742611366993,54.31922544673941,0.0
5.107349355829089,58.00409525227683,0.0
4.283513829852325,57.542913298135744,0.0
5.7184697386195875,61.88913371474643,0.0
5.500493157930422,57.083038472010635,0.0
6.556309916386849,53.51448207541583,0.0
4.23497540171788,60.701502383164275,0.0
4.595187597059943,49.7347874075094,0.0
3.531854426326539,41.18125348772282,0.0
4.333560109885832,48.36933036056236,0.0
5.5659507395672785,42.55097355193551,0.0
6.135482924968028,43.24821725025618,0.0
3.616752013733562,48.55481329284482,0.0
6.3044088801584905,42.075800790000386,0.0
7.033456788207427,46.9203847036096,0.0
5.620152354835551,31.063853330462145,0.0
7.815193718837099,52.13293707372939,0.0
3.8393162013446407,50.012054753622245,0.0
3.1330179450328743,41.82911368931809,0.0
2.331919626643582,56.59245668432405,0.0
7.2440664672337745,59.37570137626558,0.0
5.9815484845310865,33.924401356310256,0.0
4.916622993634317,42.37275221433786,0.0
5.419952939479731,42.30857650212702,0.0
3.3117664290524353,40.600968988911355,0.0
8.66862796942524,58.294748419317486,0.0
5.193831772962842,48.06173861227197,0.0
5.164092191907339,47.35485158689389,0.0
6.0886499358480375,29.961376355932465,0.0
5.7215138476050695,56.35418030209226,0.0
5.335826036418697,37.60741605146528,0.0
3.814288316832032,50.599326302663286,0.0
5.707202535703994,52.773769379581914,0.0
7.82303674471255,63.60658595838651,0.0
7.018130069232466,36.91179600880888,0.0
7.389779939959095,19.804878441791747,0.0
4.233176485353223,51.83849544753695,0.0
3.5155927696121285,68.00511181510853,0.0
4.8113196198505275,62.38946352939438,0.0
5.083587368433042,52.096594152746256,0.0
6.641287277706423,45.08363814367953,0.0
2.461303055427771,58.071225966373106,0.0
7.2943254791909204,40.26453800295531,0.0
4.762988152131516,54.76357769356219,0.0
4.35967839507887,55.054701591666266,0.0
3.481843437109749,60.6020990749888,0.0
2.5177149922013458,77.59660038911078,0.0
6.234755875942872,53.92415967178767,0.0
5.109976950782606,44.910363742925014,0.0
3.065058650388419,49.74425687808006,0.0
3.0573818419045757,32.30924095110882,0.0
4.4963229510648075,43.05286868910942,0.0
7.503532287934089,45.90717561886896,0.0
4.610612972954593,44.759116020654076,0.0
2.7452855703228405,51.52354872033722,0.0
4.631385403871084,41.775800676177994,0.0
4.590914645378494,61.210306673244716,0.0
0.9546700355876423,50.002070649181974,0.0
4.918557700223282,49.90699678861385,0.0
4.653598204686983,46.72105283487082,0.0
6.044309547220127,51.551906838589794,0.0
7.773434142418018,58.25098264667635,0.0
6.689847544321636,41.328697842890996,0.0
4.596666964167754,43.41883510924743,0.0
3.3402111368874943,46.96273971223335,0.0
8.86003970487479,36.54129076526785,0.0
5.088827651021733,41.807421402785025,0.0
5.0208939378694195,45.23779126455341,0.0
4.963812369334995,58.74389180712728,0.0
5.297127141151782,52.62561329001925,0.0
4.783459382114087,51.93589911367545,0.0
4.139506989679646,58.50897962167972,0.0
4.179711588139412,48.62628211600603,0.0
4.950870094676002,53.904648499288896,0.0
4.184862843299353,48.96778247067504,0.0
3.9307313259842536,52.653623493996285,0.0
5.159645341537845,44.17241342388418,0.0
4.617534173868717,25.61182841723571,0.0
7.255989482874033,48.65720837813696,0.0
1.023545287410482,64.2274813609994,0.0
6.637260277883692,59.26215402241593,0.0
6.869127788746443,59.653974845911705,0.0
1.8899146513877758,62.36130721806218,0.0
4.485968608879476,50.88657590961437,0.0
4.442838701006313,51.973157074055955,0.0
2.8887324579232683,43.8234810456565,0.0
3.8332749686136873,46.8392714397295,0.0
3.334136231801257,56.15771149771142,0.0
7.628405665135434,62.038844371688164,0.0
6.403517589721192,48.60553724319001,0.0
6.907332642491238,45.498107351485885,0.0
6.082508096064853,50.005279588565976,0.0
3.306422343174156,56.01206748929115,0.0
4.21321960058034,35.56145183866458,0.0
5.734061841841877,27.03819046862762,0.0
3.166808286662082,44.494631505084165,0.0
6.069497645258582,37.79287574085841,0.0
4.639511902762798,44.91859802352689,0.0
4.437768788675604,48.52219681182528,0.0
6.066439952305237,45.467515909769865,0.0
5.66639496722906,64.52467534470745,0.0
